"","year","cell","cell_lat","cell_lng","gr_mn_all","gr_pall","gr_mn_for","gr_pfor","p_open","gr_mn_open","gr_mn_lag","...1","colddays","warmdays","spring.gdd","summer.gdd"
"910",2016,590,42.4255736420171,-89.6927335499158,146.92,1,126.12,0.23,0.77,153.132987012987,27.012987012987,2486,39,80,503.704042904585,1139.17927301883
"911",2016,591,43.1334602429176,-86.1445569064626,140.27,1,134.48,0.65,0.35,151.022857142857,16.5428571428572,2487,34,81,387.097981706852,1077.56466777538
"912",2016,592,43.7827146670404,-82.4962552442126,147.29,1,135.68,0.36,0.64,153.820625,18.140625,2488,35,82,312.354558089416,997.115900350959
"913",2016,593,44.4260057265326,-78.7499999978607,139.86,1,138.82,0.82,0.18,144.597777777778,5.77777777777786,2489,37,68,287.105443493256,998.978520529618
"914",2016,594,43.7827146678839,-75.0037447526642,139.25,1,139.22,0.93,0.07,139.648571428571,0.428571428571388,2490,34,61,311.875229065348,945.729375146895
"915",2016,595,43.1334602440522,-71.3554430901979,140.39,1,140.4,0.99,0.01,139.399999999998,-1.00000000000242,2491,23,63,319.194213709788,969.577125108562
"916",2016,616,39.0182853806001,-94.233372640393,130.03,1,112.7,0.4,0.6,141.583333333333,28.8833333333333,2492,13,95,721.201412760948,1421.71303930635
"917",2016,617,39.9013629432319,-90.9604566621439,142.93,1,115.81,0.26,0.74,152.458648648649,36.6486486486486,2493,16,100,670.116519947948,1331.80580814554
"918",2016,618,40.6811083428193,-87.5982717795414,160.68,1,122.72,0.1,0.9,164.897777777778,42.1777777777778,2494,25,93,569.270322891336,1242.98950147303
"919",2016,619,41.3602908290039,-84.1263735168693,161.17,1,127.99,0.16,0.84,167.49,39.5,2495,26,89,496.953385258199,1207.82382276913
"920",2016,620,42.005208471077,-80.5643406598932,138.03,1,131.32,0.72,0.28,155.284285714286,23.9642857142857,2496,29,96,374.823570787492,1115.11933037639
"921",2016,621,42.0052084718332,-76.9356593369912,136.09,1,135.52,0.93,0.07,143.662857142857,8.14285714285697,2497,27,78,370.956594813843,1073.8350113291
"922",2016,622,41.3602908300926,-73.3736264798146,133.77,1,133.76,0.98,0.02,134.26,0.500000000000341,2498,12,90,404.736882460426,1145.99645584481
"923",2016,644,37.3548453039452,-92.207396992102,109.96,1,109.91,0.97,0.03,111.576666666667,1.66666666666671,2499,7,112,732.513100860694,1428.28418308861
"924",2016,645,38.185511830815,-88.9526017248609,144.17,1,113.08,0.36,0.64,161.658125,48.578125,2500,12,110,726.269927495832,1428.08842447923
"925",2016,646,38.9133345719446,-85.6252957885435,134.73,1,116.49,0.61,0.39,163.259230769231,46.7692307692308,2501,15,109,656.815858281243,1360.62777891424
"926",2016,647,39.5762282432288,-82.228512671223,131.07,1,121.95,0.77,0.23,161.602173913043,39.6521739130435,2502,16,97,587.084348385005,1286.5821515629
"927",2016,648,40.2321033043929,-78.7499999977146,125.9,1,126.2,0.95,0.05,120.2,-6.00000000000001,2503,18,99,487.776764908568,1209.22130611956
"928",2016,649,39.5762282442583,-75.2714873254758,128.01,1,123.19,0.81,0.19,148.558421052632,25.3684210526316,2504,10,111,539.336106021801,1369.5540169186
"929",2016,672,35.6719141750947,-90.3080436912314,139.51,1,108.01,0.37,0.63,158.01,50,2506,2,132,895.576890648097,1618.89393484584
"930",2016,673,36.4507394369357,-87.063122007697,114.51,1,109.78,0.84,0.16,139.3425,29.5625,2507,6,121,802.31205462186,1520.46297331393
"931",2016,674,37.1280761088605,-83.7632953205549,113.98,1,113.78,0.98,0.02,123.78,9.99999999999989,2508,10,116,725.241576350511,1420.93921676665
"932",2016,675,37.7871442771923,-80.4397747302607,121.8,1,122.24,0.97,0.03,107.573333333334,-14.6666666666664,2509,12,102,543.281507925419,1189.53959488047
"933",2016,676,37.7871442781489,-77.0602252664455,122.46,1,120.84,0.94,0.0600000000000001,147.84,26.9999999999999,2510,4,123,687.681107158395,1482.8217822476
"934",2016,702,35.3305934931474,-82.0025583843541,109.16,1,109.23,0.99,0.01,102.229999999999,-7.00000000000138,2515,1,120,786.25713817948,1478.22929326801
"935",2016,703,35.9983013483697,-78.7499999975762,117.95,1,114.32,0.9,0.1,150.62,36.3000000000002,2516,2,129,821.110550482782,1538.82201694526
"936",2016,733,35.330593494296,-75.4974416214384,134.07,1,127.01,0.78,0.22,159.100909090909,32.0909090909091,2524,2,150,811.483528492755,1566.46994351612
"937",2016,734,37.1280761101847,-73.7367046853622,152.33,1,148.66,0.72,0.28,161.767142857143,13.1071428571429,NA,NA,NA,NA,NA
"938",2016,736,40.6811083445034,-69.9017282266508,139.66,1,139.57,0.96,0.04,141.82,2.24999999999977,2525,9,109,340.055250271065,1128.52989620995
"939",2016,738,44.1402918706975,-65.5800519324866,147.27,1,147.33,0.99,0.01,141.329999999999,-6.00000000000088,2526,32,66,180.138052054409,803.007225023
"940",2016,739,45.8181578991492,-63.2081616286461,150.32,1,150.2,0.93,0.07,151.914285714286,1.71428571428564,2527,46,65,141.007111549999,803.880782299273
"941",2016,740,47.4513518013259,-60.6792006261634,149.72,1,149.47,0.92,0.08,152.595,3.12499999999989,2528,55,47,79.2920292315808,613.825590279599
"942",2017,487,49.9751478154166,-61.8189891890389,147.35,1,146.96,0.96,0.04,156.709999999999,9.74999999999949,2607,108,35,50.0770229208753,324.458885707813
"943",2017,507,48.3185222794017,-93.0488899839306,145.6,1,145.57,0.98,0.02,147.070000000001,1.50000000000065,2608,81,41,235.775675771399,620.02262187018
"944",2017,508,49.0717115252331,-89.1336983912323,152.51,1,152.51,1,0,NA,NA,2609,91,47,124.939665961446,530.045588390542
"945",2017,509,49.7299451365089,-85.0805221420807,149.8,1,150.14,0.97,0.03,138.806666666667,-11.3333333333327,2610,96,31,144.034157390676,488.459703926941
"946",2017,512,49.7299451372615,-72.4194778549693,146.4,1,146.18,0.95,0.05,150.58,4.39999999999978,2613,114,30,136.717160944363,392.482879870862
"947",2017,513,49.0717115262395,-68.3663016055686,146.93,1,146.94,0.98,0.02,146.440000000001,-0.499999999998948,2614,105,33,125.276333769322,467.751247878671
"948",2017,514,48.3185222805963,-64.4511100125928,145.82,1,145.77,0.99,0.01,150.769999999997,4.99999999999699,2615,88,45,126.711987965248,563.854655364384
"949",2017,534,45.8181578968882,-94.2918383779928,150.33,1,138.15,0.54,0.46,164.628260869565,26.4782608695652,2616,64,58,362.214394196854,835.13048023777
"950",2017,535,46.6202372401658,-90.5920142702139,144.2,1,144.11,0.99,0.01,153.109999999998,8.99999999999793,2617,67,55,237.141189011829,645.778419001084
"951",2017,536,47.3238018444925,-86.7658837943541,146.54,1,146.54,0.99,0.01,146.539999999999,-1.30739863379858e-12,2618,67,64,110.998520195293,503.244551290289
"952",2017,537,47.9578000244938,-82.8176553580113,150.45,1,150.45,0.99,0.01,150.450000000001,5.96855898038484e-13,2619,87,43,186.661805253229,538.154984114919
"953",2017,538,48.5865921308426,-78.7499999980182,148.51,1,148.47,0.97,0.03,149.803333333333,1.33333333333331,2620,98,34,182.357794587115,510.887259081392
"954",2017,539,47.9578000251635,-74.6823446390516,146.66,1,146.62,0.98,0.02,148.62,1.99999999999952,2621,100,34,176.810349738586,496.484253434485
"955",2017,540,47.3238018454605,-70.7341162024827,143.95,1,143.75,0.95,0.05,147.75,3.99999999999963,2622,90,36,179.785018012852,560.044219541301
"956",2017,541,46.6202372413531,-66.9079857263678,145.23,1,145.03,0.97,0.03,151.696666666666,6.666666666666,2623,73,39,197.996209895341,665.267430813513
"957",2017,562,44.1402918686352,-91.9199480740028,147.67,1,131.14,0.45,0.55,161.194545454545,30.0545454545454,2624,51,68,436.154231971254,936.786412512838
"958",2017,563,44.8891978391312,-88.2953307659256,141.91,1,138.66,0.74,0.26,151.16,12.5,2625,53,63,315.656274068732,773.851694246274
"959",2017,564,45.5580435896312,-84.5586595325796,141.46,1,142.09,0.93,0.07,133.09,-9.00000000000014,2626,57,66,239.448908636547,718.030850312283
"960",2017,565,46.1870092076203,-80.7130536184924,144.9,1,144.98,0.98,0.02,140.98,-3.99999999999969,2627,67,52,191.829503696673,651.244934250826
"961",2017,566,46.1870092081857,-76.7869463785759,144.24,1,143.63,0.95,0.05,155.83,12.2000000000001,2628,79,39,245.001003608305,659.247543171608
"962",2017,567,45.5580435905451,-72.9413404642818,143.86,1,139.02,0.79,0.21,162.067619047619,23.0476190476191,2629,67,44,274.6607275128,721.750874792078
"963",2017,568,44.8891978402985,-69.2046692307013,141.12,1,141.14,0.99,0.01,139.140000000003,-1.99999999999682,2630,56,49,231.848607270943,724.43220443859
"964",2017,589,41.5914814738607,-93.0964601408555,147.84,1,114.59,0.15,0.85,153.707647058824,39.1176470588235,2631,32,76,570.002006570293,1084.61743095674
"965",2017,590,42.4255736420171,-89.6927335499158,149.91,1,124.24,0.23,0.77,157.577662337662,33.3376623376623,2632,36,80,507.128430212616,986.670996298542
"966",2017,591,43.1334602429176,-86.1445569064626,138.96,1,132.58,0.65,0.35,150.808571428571,18.2285714285714,2633,36,89,420.744315646468,937.385201889723
"967",2017,592,43.7827146670404,-82.4962552442126,148.85,1,132.64,0.35,0.65,157.578461538462,24.9384615384616,2634,39,77,328.026540881541,822.574483317391
"968",2017,593,44.4260057265326,-78.7499999978607,140.9,1,138.97,0.81,0.19,149.127894736842,10.1578947368421,2635,49,65,268.660311551795,789.920221143452
"969",2017,594,43.7827146678839,-75.0037447526642,134.86,1,134.79,0.93,0.07,135.79,1.00000000000037,2636,46,51,310.258624434672,768.362314300147
"970",2017,595,43.1334602440522,-71.3554430901979,135.7,1,135.68,0.99,0.01,137.679999999997,1.99999999999733,2637,36,48,329.146018403334,818.624171508441
"971",2017,616,39.0182853806001,-94.233372640393,129.75,1,110.89,0.4,0.6,142.323333333333,31.4333333333334,2638,15,89,727.489133004778,1283.01810358894
"972",2017,617,39.9013629432319,-90.9604566621439,143.45,1,112.82,0.26,0.74,154.211891891892,41.3918918918919,2639,20,97,700.701470713364,1209.44616702589
"973",2017,618,40.6811083428193,-87.5982717795414,162.79,1,117.54,0.1,0.9,167.817777777778,50.2777777777778,2640,27,99,599.452957228848,1085.88784565331
"974",2017,619,41.3602908290039,-84.1263735168693,160.11,1,122.09,0.16,0.84,167.351904761905,45.2619047619048,2641,30,90,547.336436640419,1004.35605218539
"975",2017,620,42.005208471077,-80.5643406598932,134.67,1,125.33,0.71,0.29,157.536896551724,32.2068965517241,2642,30,90,425.481166310735,929.273512702414
"976",2017,621,42.0052084718332,-76.9356593369912,131.12,1,130.3,0.92,0.08,140.55,10.2499999999999,2643,33,66,404.818801406662,874.31732734349
"977",2017,622,41.3602908300926,-73.3736264798146,129.26,1,129.17,0.98,0.02,133.67,4.49999999999994,2644,23,78,416.389251270129,999.356181439908
"978",2017,644,37.3548453039452,-92.207396992102,107.86,1,107.79,0.97,0.03,110.123333333333,2.33333333333296,2645,8,114,773.426258090277,1301.05108142223
"979",2017,645,38.185511830815,-88.9526017248609,140.57,1,110.54,0.35,0.65,156.74,46.2,2646,11,111,798.595368129987,1269.65934749708
"980",2017,646,38.9133345719446,-85.6252957885435,131.16,1,112.22,0.6,0.4,159.57,47.35,2647,11,109,746.870429545829,1163.07502609595
"981",2017,647,39.5762282432288,-82.228512671223,126.41,1,115.99,0.77,0.23,161.294347826087,45.304347826087,2648,15,99,664.651991497163,1059.69493058246
"982",2017,648,40.2321033043929,-78.7499999977146,123.83,1,123.12,0.94,0.0600000000000001,134.953333333333,11.8333333333332,2649,18,96,563.547710256323,986.862579701825
"983",2017,649,39.5762282442583,-75.2714873254758,128.77,1,122.66,0.8,0.2,153.21,30.5500000000001,2650,6,101,620.316045022233,1206.84394975772
"984",2017,672,35.6719141750947,-90.3080436912314,137.7,1,105.08,0.37,0.63,156.857777777778,51.7777777777778,2652,6,143,960.454833804312,1439.65244721237
"985",2017,673,36.4507394369357,-87.063122007697,112.45,1,107.72,0.84,0.16,137.2825,29.5625,2653,6,128,890.402578979915,1316.64207395518
"986",2017,674,37.1280761088605,-83.7632953205549,111.31,1,111.04,0.98,0.02,124.54,13.4999999999995,2654,6,125,797.368793407119,1180.94770270569
"987",2017,675,37.7871442771923,-80.4397747302607,118.51,1,118.88,0.97,0.03,106.546666666667,-12.333333333333,2655,10,105,598.489730844124,1012.32326693572
"988",2017,676,37.7871442781489,-77.0602252664455,116.07,1,114.37,0.94,0.0600000000000001,142.703333333333,28.333333333333,2656,4,124,812.699121011425,1337.02725683677
"989",2017,702,35.3305934931474,-82.0025583843541,108.88,1,109.04,0.99,0.01,93.0399999999991,-16.0000000000009,2661,2,133,850.559428419747,1266.46652672035
"990",2017,703,35.9983013483697,-78.7499999975762,114.96,1,111.04,0.9,0.1,150.24,39.1999999999999,2662,3,127,934.65788334645,1382.50724244672
"991",2017,733,35.330593494296,-75.4974416214384,127.49,1,120.21,0.78,0.22,153.300909090909,33.0909090909091,2670,1,151,964.262839319369,1445.08481999335
"992",2017,734,37.1280761101847,-73.7367046853622,141.61,1,137.06,0.74,0.26,154.56,17.5,NA,NA,NA,NA,NA
"993",2017,736,40.6811083445034,-69.9017282266508,137.04,1,136.93,0.95,0.05,139.13,2.19999999999999,2671,13,94,347.840726617272,1008.49257993684
"994",2017,738,44.1402918706975,-65.5800519324866,146.03,1,146.09,0.99,0.01,140.090000000001,-5.9999999999994,2672,37,62,205.080353068678,708.399180208779
"995",2017,739,45.8181578991492,-63.2081616286461,147.91,1,147.75,0.93,0.07,150.035714285714,2.28571428571436,2673,59,60,178.457924735487,740.9270337998
"996",2017,740,47.4513518013259,-60.6792006261634,153.44,1,152.95,0.92,0.08,159.075,6.12500000000009,2674,65,51,93.0969579012873,584.89508779733
"997",2018,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,2753,98,25,14.0656542786167,407.483851280428
"998",2018,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,2754,101,23,324.997831043361,755.981347914501
"999",2018,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,2755,109,29,182.111324221004,616.405657048237
"1000",2018,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,2756,124,23,191.5072,608.6064
"1001",2018,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,2759,120,25,114.8038,623.8227
"1002",2018,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,2760,114,30,90.19873,631.0382
"1003",2018,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,2761,87,34,88.38634,697.4362
"1004",2018,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,2762,79,32,467.2361,985.8712
"1005",2018,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,2763,84,31,311.2041,802.919
"1006",2018,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,2764,84,36,147.7639,603.5131
"1007",2018,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,2765,115,29,237.974,729.3909
"1008",2018,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,2766,116,32,201.7924,721.9387
"1009",2018,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,2767,112,30,175.3074,695.9982
"1010",2018,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,2768,94,32,168.7023,747.8438
"1011",2018,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,2769,70,30,182.0912,800.9837
"1012",2018,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,2770,64,41,516.2542,1051.089
"1013",2018,563,NA,NA,NA,NA,NA,NA,NA,NA,NA,2771,69,39,374.1904,927.8247
"1014",2018,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,2772,75,44,276.1662,889.1633
"1015",2018,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773,89,41,225.0084,840.3356
"1016",2018,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,2774,89,35,263.7673,834.4597
"1017",2018,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,2775,70,44,278.9828,906.0416
"1018",2018,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,2776,57,44,242.9176,854.6493
"1019",2018,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,2777,43,51,653.4929,1165.864
"1020",2018,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,2778,45,47,560.1591,1126.092
"1021",2018,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,2779,44,59,445.113,1096.467
"1022",2018,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,2780,57,58,350.4052,972.6045
"1023",2018,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,2781,57,50,303.6542,981.5265
"1024",2018,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,2782,59,45,326.6877,984.656
"1025",2018,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,2783,44,45,319.9098,972.6631
"1026",2018,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,2784,26,87,835.9134,1410.416
"1027",2018,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,2785,30,76,779.0097,1329.948
"1028",2018,618,NA,NA,NA,NA,NA,NA,NA,NA,NA,2786,34,70,649.9242,1230.62
"1029",2018,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,2787,39,68,569.5714,1182.791
"1030",2018,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,2788,43,71,448.005,1123.815
"1031",2018,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,2789,39,55,416.3738,1041.58
"1032",2018,622,NA,NA,NA,NA,NA,NA,NA,NA,NA,2790,25,63,431.1951,1155.121
"1033",2018,644,NA,NA,NA,NA,NA,NA,NA,NA,NA,2791,16,94,844.5879,1422.469
"1034",2018,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,2792,23,84,825.0738,1391.306
"1035",2018,646,NA,NA,NA,NA,NA,NA,NA,NA,NA,2793,22,88,767.1188,1317.192
"1036",2018,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,2794,26,74,681.5857,1259.705
"1037",2018,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,2795,26,71,583.5538,1176.746
"1038",2018,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,2796,16,86,618.6014,1359.558
"1039",2018,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,2798,10,122,979.7781,1565.704
"1040",2018,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,2799,12,111,887.3279,1480.473
"1041",2018,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,2800,17,101,784.2828,1351.271
"1042",2018,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,2801,17,82,654.9694,1180.713
"1043",2018,676,NA,NA,NA,NA,NA,NA,NA,NA,NA,2802,9,111,818.3711,1460.146
"1044",2018,702,NA,NA,NA,NA,NA,NA,NA,NA,NA,2807,4,115,826.9727,1401.238
"1045",2018,703,NA,NA,NA,NA,NA,NA,NA,NA,NA,2808,7,116,897.9963,1484.711
"1046",2018,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,2816,4,136,909.9871,1558.362
"1047",2018,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,2817,19,86,363.9593,1145.07
"1048",2018,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,2818,36,56,180.2695,819.6574
"1049",2018,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,2819,44,53,142.1139,847.9697
"1050",2018,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,2820,47,46,57.60526,669.5871
"1051",2019,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,2899,119,15,29.34183,368.681
"1052",2019,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,2900,112,20,185.5938,693.8927
"1053",2019,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,2901,114,23,116.2288,583.494
"1054",2019,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,2902,119,11,105.0819,566.9042
"1055",2019,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,2905,135,9,74.28252,480.3855
"1056",2019,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,2906,121,10,94.71912,513.4595
"1057",2019,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,2907,108,26,86.36413,562.2906
"1058",2019,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,2908,103,28,284.9987,896.5796
"1059",2019,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,2909,103,30,168.9315,729.5005
"1060",2019,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,2910,95,37,77.7988,571.1867
"1061",2019,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,2911,116,20,123.3812,629.8714
"1062",2019,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,2912,125,15,112.2228,622.1498
"1063",2019,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,2913,119,17,103.6253,563.1284
"1064",2019,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,2914,112,26,119.8112,603.528
"1065",2019,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,2915,97,26,146.0646,651.0518
"1066",2019,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,2916,88,38,335.3444,1005.618
"1067",2019,563,NA,NA,NA,NA,NA,NA,NA,NA,NA,2917,84,33,220.1431,858.3686
"1068",2019,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,2918,81,42,153.378,787.7297
"1069",2019,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,2919,98,31,117.973,711.9918
"1070",2019,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,2920,100,27,154.9281,722.1032
"1071",2019,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,2921,86,34,184.7724,767.8515
"1072",2019,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,2922,76,33,169.8845,753.8245
"1073",2019,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,2923,66,48,472.9751,1181.039
"1074",2019,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,2924,61,44,407.6613,1133.591
"1075",2019,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,2925,50,53,298.3282,1034.455
"1076",2019,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,2926,59,48,212.3742,913.9105
"1077",2019,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927,67,46,183.2655,838.3417
"1078",2019,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,2928,67,41,230.823,833.7795
"1079",2019,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,2929,51,33,271.1817,902.8535
"1080",2019,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,2930,32,63,654.6009,1393.749
"1081",2019,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,2931,30,57,604.1609,1329.941
"1082",2019,618,NA,NA,NA,NA,NA,NA,NA,NA,NA,2932,37,57,492.6987,1236.001
"1083",2019,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,2933,39,62,445.1226,1201.247
"1084",2019,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,2934,42,65,328.0423,1041.387
"1085",2019,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,2935,46,48,350.4382,960.195
"1086",2019,622,NA,NA,NA,NA,NA,NA,NA,NA,NA,2936,25,62,389.2736,1072.303
"1087",2019,644,NA,NA,NA,NA,NA,NA,NA,NA,NA,2937,6,90,737.9772,1413.843
"1088",2019,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,2938,11,86,722.4877,1391.614
"1089",2019,646,NA,NA,NA,NA,NA,NA,NA,NA,NA,2939,15,86,662.7569,1340.581
"1090",2019,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,2940,18,74,607.2081,1239.452
"1091",2019,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,2941,20,70,545.1672,1128.74
"1092",2019,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,2942,5,90,660.9281,1325.951
"1093",2019,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,2944,2,129,902.8722,1556.042
"1094",2019,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,2945,4,115,847.2006,1470.11
"1095",2019,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,2946,7,108,766.2336,1361.536
"1096",2019,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,2947,7,87,637.4829,1168.692
"1097",2019,676,NA,NA,NA,NA,NA,NA,NA,NA,NA,2948,2,116,848.6227,1432.789
"1098",2019,702,NA,NA,NA,NA,NA,NA,NA,NA,NA,2953,0,127,853.6361,1394.993
"1099",2019,703,NA,NA,NA,NA,NA,NA,NA,NA,NA,2954,1,126,941.4957,1473.98
"1100",2019,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,2962,1,150,987.7547,1516.704
"1101",2019,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,2963,20,72,323.99,1065.87
"1102",2019,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,2964,54,44,140.4527,695.3183
"1103",2019,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,2965,69,45,117.3603,702.0943
"1104",2019,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,2966,78,46,64.89836,507.3271
"1105",2020,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,3045,120,22,49.28349,393.9137
"1106",2020,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,3046,116,25,261.1504,730.2557
"1107",2020,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,3047,116,21,183.0476,641.6832
"1108",2020,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,3048,115,22,178.5777,609.7942
"1109",2020,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,3051,130,17,146.4153,552.1196
"1110",2020,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,3052,113,24,144.8793,569.2683
"1111",2020,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,3053,100,36,148.156,612.0896
"1112",2020,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,3054,81,28,366.6128,903.7102
"1113",2020,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,3055,88,28,239.6132,741.6382
"1114",2020,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,3056,76,41,140.3401,592.8849
"1115",2020,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,3057,108,28,210.0251,632.512
"1116",2020,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,3058,110,28,203.8212,636.8667
"1117",2020,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,3059,115,21,184.3641,615.3204
"1118",2020,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,3060,102,26,196.9432,641.0017
"1119",2020,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,3061,84,27,212.3554,737.4141
"1120",2020,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,3062,55,36,410.2237,959.9293
"1121",2020,563,NA,NA,NA,NA,NA,NA,NA,NA,NA,3063,56,37,279.7218,866.7029
"1122",2020,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064,54,43,231.1727,803.2908
"1123",2020,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,3065,76,36,200.1556,730.4062
"1124",2020,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,3066,82,24,234.6265,750.9911
"1125",2020,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,3067,72,33,255.702,806.2998
"1126",2020,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,3068,56,34,228.359,795.2868
"1127",2020,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,3069,36,42,515.4258,1103.413
"1128",2020,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,3070,36,46,443.1774,1066.092
"1129",2020,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,3071,30,60,354.2207,1022.125
"1130",2020,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,35,58,282.0444,907.7134
