"","lonid","latid","ObsYear","season","VANCAR.5.mean","DANPLE.5.mean","AGRAVAN.5.mean","EURPRO.5.mean","CHICAT.5.mean","ASCMON.5.mean"
"2222",-103.75,44.25,2007,"fall",186,NA,NA,NA,NA,NA
"2223",-103.75,44.25,2007,"spring",181,NA,NA,NA,NA,NA
"2224",-103.75,49.25,2001,"fall",259,259,NA,NA,NA,NA
"2225",-103.75,49.25,2006,"spring",157,160.8,NA,NA,NA,NA
"2226",-103.75,49.75,2001,"fall",NA,185,NA,NA,NA,NA
"2227",-103.75,49.75,2003,"spring",NA,180,NA,NA,NA,NA
"2228",-103.75,49.75,2005,"spring",123.4,168.4,NA,NA,NA,NA
"2229",-103.75,49.75,2006,"spring",NA,170,NA,NA,NA,NA
"2230",-103.75,50.75,1990,"spring",167,167,NA,NA,NA,NA
"2231",-103.75,50.75,1991,"spring",164,164,NA,NA,NA,NA
"2232",-103.75,50.75,1992,"spring",173,173,NA,NA,NA,NA
"2233",-103.75,50.75,1994,"spring",NA,169,NA,NA,NA,NA
"2234",-103.75,50.75,1995,"spring",168,168,NA,NA,NA,NA
"2235",-103.75,50.75,1997,"spring",174,174,NA,NA,NA,NA
"2236",-103.75,50.75,1999,"spring",NA,169,NA,NA,NA,NA
"2237",-103.75,50.75,2000,"spring",NA,175,NA,NA,NA,NA
"2238",-103.75,50.75,2001,"spring",170,170,NA,NA,NA,NA
"2239",-103.75,50.75,2002,"spring",NA,173,NA,NA,NA,NA
"2240",-103.75,50.75,2003,"spring",172,172,NA,NA,NA,NA
"2241",-103.75,50.75,2005,"spring",176,NA,NA,NA,NA,NA
"2242",-103.75,50.75,2006,"spring",NA,175,NA,NA,NA,NA
"2243",-103.75,50.75,2007,"spring",NA,174,NA,NA,NA,NA
"2244",-103.75,50.75,2009,"spring",171,NA,NA,NA,NA,NA
"2245",-103.75,50.75,2010,"spring",NA,176,NA,NA,NA,NA
"2246",-103.75,50.75,2012,"spring",NA,175,NA,NA,NA,NA
"2247",-103.25,29.25,1999,"spring",NA,NA,149,NA,NA,NA
"2248",-103.25,29.25,2001,"fall",189,189,189,NA,NA,NA
"2249",-103.25,29.25,2004,"spring",NA,NA,155,NA,NA,NA
"2250",-103.25,29.75,1999,"spring",NA,NA,151,NA,NA,NA
"2251",-103.25,29.75,2001,"spring",NA,120,NA,NA,NA,NA
"2252",-103.25,29.75,2010,"fall",286,288,286,NA,NA,NA
"2253",-103.25,29.75,2014,"fall",286,286,NA,NA,NA,NA
"2254",-103.25,33.75,2002,"spring",91,91,NA,NA,NA,NA
"2255",-103.25,34.75,2002,"fall",293,293,NA,NA,NA,NA
"2256",-103.25,43.75,1994,"fall",185,185,NA,NA,NA,NA
"2257",-103.25,43.75,1995,"fall",182,NA,NA,NA,NA,NA
"2258",-103.25,43.75,1997,"fall",183,NA,NA,NA,NA,NA
"2259",-103.25,43.75,1998,"spring",180,NA,NA,NA,NA,NA
"2260",-103.25,43.75,2015,"fall",NA,195,NA,NA,NA,NA
"2261",-103.25,43.75,2019,"spring",176,NA,NA,NA,NA,NA
"2262",-103.25,47.75,1982,"spring",NA,172,NA,NA,NA,NA
"2263",-102.75,29.25,1999,"spring",NA,NA,150,NA,NA,NA
"2264",-102.75,49.25,1997,"fall",NA,212,NA,NA,NA,NA
"2265",-102.75,49.25,1998,"fall",NA,209,NA,NA,NA,NA
"2266",-102.75,49.25,1999,"fall",NA,208,NA,NA,NA,NA
"2267",-102.75,49.25,2001,"fall",224,NA,NA,NA,NA,NA
"2268",-102.75,49.25,2003,"fall",NA,233,NA,NA,NA,NA
"2269",-102.75,49.25,2006,"spring",NA,169,NA,NA,NA,NA
"2270",-102.25,31.75,1987,"fall",NA,NA,192,NA,NA,NA
"2271",-102.25,31.75,1988,"fall",198,NA,198,NA,NA,NA
"2272",-102.25,31.75,1989,"fall",196,196,196,NA,NA,NA
"2273",-102.25,31.75,1990,"fall",NA,NA,185,NA,NA,NA
"2274",-102.25,31.75,1991,"spring",NA,NA,173,NA,NA,NA
"2275",-102.25,31.75,1992,"fall",186,NA,NA,NA,NA,NA
"2276",-102.25,31.75,1993,"fall",NA,NA,184,NA,NA,NA
"2277",-102.25,31.75,1994,"fall",185,185,185,NA,NA,NA
"2278",-102.25,31.75,1995,"fall",185,185,185,NA,NA,NA
"2279",-102.25,31.75,1996,"fall",NA,NA,188,NA,NA,NA
"2280",-102.25,31.75,1997,"spring",179,NA,179,NA,NA,NA
"2281",-102.25,31.75,1998,"spring",178,NA,178,NA,NA,NA
"2282",-102.25,31.75,1999,"fall",191,191,191,NA,NA,NA
"2283",-102.25,31.75,2000,"fall",197,197,197,NA,NA,NA
"2284",-102.25,31.75,2001,"fall",188,226,188,NA,NA,NA
"2285",-102.25,31.75,2002,"fall",NA,NA,187,NA,NA,NA
"2286",-102.25,31.75,2002,"spring",NA,145,NA,NA,NA,NA
"2287",-102.25,31.75,2003,"fall",193,193,193,NA,NA,NA
"2288",-102.25,31.75,2004,"spring",164,164,164,NA,NA,NA
"2289",-102.25,31.75,2005,"fall",183,183,183,NA,NA,NA
"2290",-102.25,31.75,2006,"fall",NA,189,189,NA,NA,NA
"2291",-102.25,31.75,2007,"fall",188,NA,188,NA,NA,NA
"2292",-102.25,31.75,2008,"fall",272.4,292,233.2,NA,NA,NA
"2293",-102.25,31.75,2009,"fall",231.6,251.4,251.4,NA,NA,NA
"2294",-102.25,31.75,2010,"fall",191,258.8,258.8,NA,NA,NA
"2295",-102.25,31.75,2011,"fall",288,288,288,NA,NA,NA
"2296",-102.25,31.75,2012,"fall",229.8,229.8,251.2,NA,NA,NA
"2297",-102.25,31.75,2013,"fall",231.8,254.2,187,NA,NA,NA
"2298",-102.25,31.75,2014,"fall",228,270,242,NA,NA,NA
"2299",-102.25,31.75,2015,"fall",275,295,195,NA,NA,NA
"2300",-102.25,31.75,2016,"fall",288,288,288,NA,NA,NA
"2301",-102.25,31.75,2016,"spring",178,178,178,NA,NA,NA
"2302",-102.25,31.75,2018,"fall",218.4,273,218.4,NA,NA,NA
"2303",-102.25,40.25,2003,"fall",191,191,NA,NA,NA,NA
"2304",-102.25,43.75,1991,"spring",180,180,NA,NA,NA,NA
"2305",-102.25,43.75,1992,"spring",180,180,NA,NA,NA,NA
"2306",-102.25,43.75,1994,"fall",NA,185,NA,NA,NA,NA
"2307",-102.25,43.75,1998,"spring",NA,179,NA,NA,NA,NA
"2308",-102.25,43.75,2001,"fall",190,190,NA,NA,NA,NA
"2309",-102.25,49.25,2001,"fall",200,200,NA,NA,NA,NA
"2310",-101.75,31.75,2007,"fall",NA,195,195,NA,NA,NA
"2311",-101.75,31.75,2008,"fall",200,NA,NA,NA,NA,NA
"2312",-101.75,31.75,2009,"fall",290,290,290,NA,NA,NA
"2313",-101.75,31.75,2009,"spring",179,179,179,NA,NA,NA
"2314",-101.75,31.75,2010,"fall",199,199,296,NA,NA,NA
"2315",-101.75,31.75,2015,"fall",288,288,NA,NA,NA,NA
"2316",-101.75,31.75,2015,"spring",177,NA,177,NA,NA,NA
"2317",-101.75,31.75,2016,"fall",NA,290,290,NA,NA,NA
"2318",-101.75,31.75,2016,"spring",180,180,180,NA,NA,NA
"2319",-101.75,31.75,2018,"fall",NA,280,NA,NA,NA,NA
"2320",-101.75,33.75,2002,"fall",237,NA,NA,NA,NA,NA
"2321",-101.75,33.75,2003,"spring",155,124,155,NA,NA,NA
"2322",-101.75,33.75,2009,"fall",268,278,NA,NA,NA,NA
"2323",-101.75,33.75,2012,"spring",76,76,NA,NA,NA,NA
"2324",-101.75,33.75,2013,"fall",271.6,271,NA,NA,NA,NA
"2325",-101.75,33.75,2016,"fall",NA,271,NA,NA,NA,NA
"2326",-101.75,33.75,2016,"spring",NA,NA,150,NA,NA,NA
"2327",-101.75,33.75,2017,"fall",284.4,274.4,NA,NA,NA,NA
"2328",-101.75,34.75,2003,"spring",125,125,NA,NA,NA,NA
"2329",-101.75,35.75,2002,"fall",227,227,NA,NA,NA,NA
"2330",-101.75,35.75,2003,"spring",126,126,NA,NA,NA,NA
"2331",-101.75,43.75,2016,"fall",208,NA,NA,NA,NA,NA
"2332",-101.75,50.75,1999,"fall",NA,182,NA,NA,NA,NA
"2333",-101.75,50.75,2001,"fall",188,188,NA,NA,NA,NA
"2334",-101.75,50.75,2002,"spring",NA,171,NA,NA,NA,NA
"2335",-101.75,51.75,2001,"spring",NA,161,NA,NA,NA,NA
"2336",-101.75,51.75,2003,"spring",169,169,NA,NA,NA,NA
"2337",-101.25,29.25,2010,"fall",NA,261,260.6,NA,NA,NA
"2338",-101.25,33.25,2017,"spring",110.8,137.6,NA,NA,NA,NA
"2339",-101.25,33.75,2012,"fall",NA,186,NA,NA,NA,NA
"2340",-101.25,33.75,2012,"spring",NA,105,NA,NA,NA,NA
"2341",-101.25,33.75,2017,"spring",101.2,112,NA,NA,NA,NA
"2342",-100.75,29.75,2019,"fall",NA,262,262,NA,NA,NA
"2343",-100.75,33.75,2001,"spring",181,NA,NA,NA,NA,NA
"2344",-100.25,28.75,2004,"spring",150,150,150,NA,NA,NA
"2345",-100.25,29.75,2014,"spring",154,NA,154,NA,NA,NA
"2346",-100.25,29.75,2015,"spring",NA,NA,174,NA,NA,NA
"2347",-100.25,29.75,2016,"spring",NA,NA,180,NA,NA,NA
"2348",-100.25,29.75,2017,"spring",NA,NA,157,NA,NA,NA
"2349",-100.25,29.75,2018,"spring",NA,NA,163,NA,NA,NA
"2350",-100.25,34.25,2004,"spring",NA,NA,164,NA,NA,NA
"2351",-100.25,35.75,2003,"spring",127,127,NA,NA,NA,NA
"2352",-100.25,42.75,1988,"spring",NA,170,NA,NA,NA,NA
"2353",-100.25,42.75,1989,"spring",175,175,NA,NA,NA,NA
"2354",-100.25,42.75,1990,"spring",181,181,NA,NA,NA,NA
"2355",-100.25,42.75,1991,"fall",187,187,NA,NA,NA,NA
"2356",-100.25,42.75,1992,"spring",180,180,NA,NA,NA,NA
"2357",-100.25,42.75,1993,"spring",177,177,NA,NA,NA,NA
"2358",-100.25,42.75,1994,"fall",NA,183,NA,NA,NA,NA
"2359",-100.25,42.75,1995,"spring",168,168,NA,NA,NA,NA
"2360",-100.25,42.75,1996,"fall",NA,185,NA,NA,NA,NA
"2361",-100.25,42.75,1997,"spring",NA,179,NA,NA,NA,NA
"2362",-100.25,42.75,1998,"fall",182,NA,NA,NA,NA,NA
"2363",-100.25,42.75,1999,"fall",NA,189,NA,NA,NA,NA
"2364",-100.25,42.75,2000,"spring",176,NA,NA,NA,NA,NA
"2365",-100.25,42.75,2003,"spring",173,173,NA,NA,NA,NA
"2366",-100.25,42.75,2004,"fall",NA,193,NA,NA,NA,NA
"2367",-99.75,29.25,2002,"fall",317,NA,317,NA,NA,NA
"2368",-99.75,29.25,2002,"spring",NA,NA,112,NA,NA,NA
"2369",-99.75,29.25,2003,"fall",265,265,265,NA,NA,NA
"2370",-99.75,29.25,2004,"spring",128,NA,128,NA,NA,NA
"2371",-99.75,29.25,2005,"fall",262,262,NA,NA,NA,NA
"2372",-99.75,29.25,2007,"spring",NA,NA,118,NA,NA,NA
"2373",-99.75,29.75,2001,"spring",110,110,111,NA,NA,NA
"2374",-99.75,29.75,2002,"spring",NA,114,110,NA,NA,NA
"2375",-99.75,29.75,2003,"fall",265,265,265,NA,NA,NA
"2376",-99.75,29.75,2004,"spring",NA,136,136,NA,NA,NA
"2377",-99.75,29.75,2005,"fall",262,262,262,NA,NA,NA
"2378",-99.75,29.75,2006,"fall",NA,NA,217,NA,NA,NA
"2379",-99.75,29.75,2007,"spring",NA,125,NA,NA,NA,NA
"2380",-99.75,30.25,1992,"spring",NA,144,144,NA,NA,NA
"2381",-99.75,30.25,1996,"fall",NA,NA,196,NA,NA,NA
"2382",-99.75,30.25,2019,"spring",NA,NA,158,NA,NA,NA
"2383",-99.75,30.75,2016,"fall",321,321,321,NA,NA,NA
"2384",-99.75,32.25,2002,"fall",NA,231,NA,NA,NA,NA
"2385",-99.75,33.25,2006,"fall",322,NA,NA,NA,NA,NA
"2386",-99.75,35.75,2002,"fall",NA,228,NA,NA,NA,NA
"2387",-99.75,36.25,2005,"spring",NA,169,NA,NA,NA,NA
"2388",-99.75,41.25,2010,"spring",146,146,NA,NA,NA,NA
"2389",-99.25,26.25,2000,"fall",NA,276,276,NA,NA,NA
"2390",-99.25,26.25,2001,"fall",297,297,297,NA,NA,NA
"2391",-99.25,26.25,2001,"spring",NA,NA,142,NA,NA,NA
"2392",-99.25,26.25,2003,"fall",289,290.2,291.8,294.6,NA,NA
"2393",-99.25,26.25,2004,"fall",NA,NA,281,NA,NA,NA
"2394",-99.25,26.25,2009,"fall",NA,322,322,NA,NA,NA
"2395",-99.25,26.25,2013,"fall",NA,322,321,NA,NA,NA
"2396",-99.25,26.25,2017,"fall",309,309,NA,NA,NA,NA
"2397",-99.25,26.75,1990,"fall",NA,NA,238,NA,NA,NA
"2398",-99.25,26.75,1991,"fall",NA,209,209,NA,NA,NA
"2399",-99.25,26.75,1993,"fall",NA,198,NA,NA,NA,NA
"2400",-99.25,26.75,1995,"fall",NA,NA,198,NA,NA,NA
"2401",-99.25,26.75,1997,"fall",NA,NA,200,NA,NA,NA
"2402",-99.25,26.75,1999,"fall",NA,NA,187,NA,NA,NA
"2403",-99.25,26.75,2000,"fall",NA,NA,198,NA,NA,NA
"2404",-99.25,26.75,2001,"fall",246,NA,193,NA,NA,NA
"2405",-99.25,26.75,2002,"fall",NA,288,288,NA,NA,NA
"2406",-99.25,26.75,2003,"fall",301,301,289,292.4,NA,NA
"2407",-99.25,26.75,2003,"spring",NA,NA,33,NA,NA,NA
"2408",-99.25,26.75,2009,"fall",310,310,312,NA,NA,NA
"2409",-99.25,26.75,2010,"fall",NA,NA,259,NA,NA,NA
"2410",-99.25,26.75,2014,"fall",NA,NA,308,NA,NA,NA
"2411",-99.25,26.75,2015,"fall",NA,307,307,NA,NA,NA
"2412",-99.25,26.75,2016,"fall",NA,NA,305,NA,NA,NA
"2413",-99.25,26.75,2017,"fall",309,309,309,NA,NA,NA
"2414",-99.25,28.75,2001,"fall",NA,230,230,NA,NA,NA
"2415",-99.25,28.75,2002,"spring",106,106,106,NA,NA,NA
"2416",-99.25,28.75,2003,"fall",266,266,266,NA,NA,NA
"2417",-99.25,29.25,2002,"fall",318,318,318,NA,NA,NA
"2418",-99.25,29.75,2003,"fall",NA,191,191,NA,NA,NA
"2419",-99.25,29.75,2003,"spring",NA,NA,135,NA,NA,NA
"2420",-99.25,29.75,2006,"fall",NA,NA,203,NA,NA,NA
"2421",-99.25,29.75,2008,"spring",NA,NA,180,NA,NA,NA
"2422",-99.25,29.75,2009,"fall",192,NA,NA,NA,NA,NA
"2423",-99.25,29.75,2010,"fall",NA,191,187,NA,NA,NA
"2424",-99.25,29.75,2010,"spring",NA,120,NA,NA,NA,NA
"2425",-99.25,29.75,2011,"spring",NA,NA,179,NA,NA,NA
"2426",-99.25,29.75,2012,"spring",160,160,160,NA,NA,NA
"2427",-99.25,29.75,2013,"fall",NA,NA,201,NA,NA,NA
"2428",-99.25,29.75,2013,"spring",158,158,158,NA,NA,NA
"2429",-99.25,29.75,2014,"fall",NA,NA,199,NA,NA,NA
"2430",-99.25,29.75,2014,"spring",161,161,161,NA,NA,NA
"2431",-99.25,29.75,2015,"spring",154,154,154,NA,NA,NA
"2432",-99.25,29.75,2016,"fall",NA,188,188,NA,NA,NA
"2433",-99.25,29.75,2017,"fall",201,NA,201,NA,NA,NA
"2434",-99.25,29.75,2018,"spring",170,170,170,NA,NA,NA
"2435",-99.25,30.25,2002,"spring",NA,NA,171,NA,NA,NA
"2436",-99.25,30.25,2003,"fall",183,NA,183,NA,NA,NA
"2437",-99.25,30.25,2006,"fall",NA,NA,189,NA,NA,NA
"2438",-99.25,30.25,2007,"spring",NA,160,160,NA,NA,NA
"2439",-99.25,30.25,2008,"spring",NA,NA,166,NA,NA,NA
"2440",-99.25,30.25,2009,"spring",NA,NA,156,NA,NA,NA
"2441",-99.25,30.25,2010,"fall",NA,NA,197,NA,NA,NA
"2442",-99.25,30.25,2011,"fall",NA,NA,196,NA,NA,NA
"2443",-99.25,30.25,2012,"spring",NA,NA,181,NA,NA,NA
"2444",-99.25,30.25,2013,"spring",172,NA,172,NA,NA,NA
"2445",-99.25,30.25,2014,"spring",157,NA,157,NA,NA,NA
"2446",-99.25,30.25,2015,"fall",NA,189,189,NA,NA,NA
"2447",-99.25,30.25,2016,"fall",NA,NA,204,NA,NA,NA
"2448",-99.25,30.25,2017,"fall",208,NA,208,NA,NA,NA
"2449",-99.25,30.25,2018,"fall",NA,296,194,NA,NA,NA
"2450",-99.25,36.25,2005,"spring",169,169,NA,NA,NA,NA
"2451",-99.25,36.25,2006,"spring",NA,147,NA,NA,NA,NA
"2452",-99.25,41.75,2011,"fall",NA,191,NA,NA,NA,NA
"2453",-99.25,41.75,2012,"fall",196,196,NA,NA,NA,NA
"2454",-99.25,41.75,2014,"fall",194,194,NA,NA,NA,NA
"2455",-99.25,41.75,2015,"fall",NA,193,NA,NA,NA,NA
"2456",-99.25,41.75,2016,"fall",NA,198,NA,NA,NA,NA
"2457",-99.25,41.75,2017,"fall",197,197,NA,NA,NA,NA
"2458",-98.75,26.25,2004,"fall",300.6,NA,299.4,NA,NA,299.4
"2459",-98.75,26.25,2010,"spring",NA,146,146,NA,NA,NA
"2460",-98.75,26.25,2013,"fall",NA,256,256,NA,NA,NA
"2461",-98.75,26.25,2014,"fall",351,351,351,NA,NA,NA
"2462",-98.75,26.75,2001,"fall",NA,NA,298,NA,NA,NA
"2463",-98.75,26.75,2002,"fall",NA,NA,192,NA,NA,NA
"2464",-98.75,26.75,2003,"fall",289,NA,289,NA,NA,NA
"2465",-98.75,26.75,2004,"fall",306,306,306,NA,NA,NA
"2466",-98.75,26.75,2005,"fall",NA,NA,277,NA,NA,NA
"2467",-98.75,26.75,2010,"fall",302,302,302,NA,NA,NA
"2468",-98.75,26.75,2012,"spring",93,NA,93,NA,NA,NA
"2469",-98.75,26.75,2014,"fall",NA,NA,349,NA,NA,NA
"2470",-98.75,26.75,2014,"spring",NA,88,NA,NA,NA,NA
"2471",-98.75,26.75,2015,"fall",321.8,NA,302.4,NA,NA,NA
"2472",-98.75,26.75,2015,"spring",NA,NA,155,NA,NA,155
"2473",-98.75,26.75,2016,"spring",NA,NA,63,NA,63,NA
"2474",-98.75,26.75,2017,"spring",NA,NA,25,NA,NA,NA
"2475",-98.75,26.75,2018,"fall",NA,321,334.2,NA,NA,NA
"2476",-98.75,29.25,2001,"spring",156,NA,NA,NA,NA,NA
"2477",-98.75,29.25,2002,"fall",268,274,268,NA,NA,NA
"2478",-98.75,29.25,2002,"spring",NA,NA,153,NA,NA,NA
"2479",-98.75,29.25,2003,"fall",267,267,267,NA,NA,NA
"2480",-98.75,29.25,2003,"spring",80,80,143,NA,NA,NA
"2481",-98.75,29.25,2004,"fall",NA,NA,202,NA,NA,NA
"2482",-98.75,29.25,2005,"fall",206,NA,206,NA,NA,NA
"2483",-98.75,29.25,2017,"spring",NA,NA,141,NA,NA,NA
"2484",-98.75,29.75,2002,"spring",NA,95,NA,NA,NA,NA
"2485",-98.75,29.75,2003,"fall",NA,309,309,NA,NA,NA
"2486",-98.75,29.75,2003,"spring",NA,106,158,NA,120.8,NA
"2487",-98.75,29.75,2004,"fall",NA,NA,202,NA,NA,NA
"2488",-98.75,29.75,2005,"fall",206,NA,206,NA,NA,NA
"2489",-98.75,29.75,2005,"spring",177,177,177,NA,NA,NA
"2490",-98.75,29.75,2006,"fall",NA,291,NA,NA,NA,NA
"2491",-98.75,29.75,2007,"fall",194,NA,194,NA,NA,NA
"2492",-98.75,29.75,2008,"fall",194,NA,194,NA,NA,NA
"2493",-98.75,29.75,2009,"spring",NA,171,171,NA,NA,NA
"2494",-98.75,29.75,2010,"spring",NA,NA,170,NA,NA,NA
"2495",-98.75,29.75,2011,"spring",NA,NA,175,NA,NA,NA
"2496",-98.75,29.75,2012,"fall",199,298,199,NA,NA,NA
"2497",-98.75,29.75,2012,"spring",167,NA,167,NA,NA,NA
"2498",-98.75,29.75,2013,"fall",301,301,183,NA,NA,NA
"2499",-98.75,29.75,2013,"spring",NA,169,169,NA,NA,NA
"2500",-98.75,29.75,2014,"fall",301,301,301,NA,NA,NA
"2501",-98.75,29.75,2014,"spring",178,NA,178,NA,NA,NA
"2502",-98.75,29.75,2015,"fall",302,302,302,NA,NA,NA
"2503",-98.75,29.75,2015,"spring",177,NA,177,NA,NA,NA
"2504",-98.75,29.75,2016,"spring",168,168,176,NA,NA,NA
"2505",-98.75,29.75,2017,"fall",297,NA,297,NA,NA,NA
"2506",-98.75,29.75,2017,"spring",NA,NA,181,NA,NA,NA
"2507",-98.75,29.75,2018,"fall",NA,295,295,NA,NA,NA
"2508",-98.75,29.75,2018,"spring",NA,NA,173,NA,NA,NA
"2509",-98.75,30.25,2017,"spring",NA,91,NA,NA,NA,NA
"2510",-98.75,31.25,2003,"fall",NA,NA,186,NA,NA,NA
"2511",-98.75,34.75,1992,"fall",195,NA,NA,NA,NA,NA
"2512",-98.75,34.75,1993,"spring",179,179,NA,NA,NA,NA
"2513",-98.75,34.75,1994,"fall",201,201,NA,NA,NA,NA
"2514",-98.75,34.75,1995,"spring",NA,163,NA,NA,NA,NA
"2515",-98.75,34.75,1996,"spring",181,181,NA,NA,NA,NA
"2516",-98.75,34.75,1997,"fall",185,185,NA,NA,NA,NA
"2517",-98.75,34.75,1997,"spring",167,NA,NA,NA,NA,NA
"2518",-98.75,34.75,1998,"spring",174,174,NA,NA,NA,NA
"2519",-98.75,34.75,1999,"spring",162,162,NA,NA,NA,NA
"2520",-98.75,34.75,2000,"fall",NA,197,197,NA,NA,NA
"2521",-98.75,34.75,2000,"spring",157,157,NA,NA,NA,NA
"2522",-98.75,34.75,2001,"spring",174,174,NA,NA,NA,NA
"2523",-98.75,34.75,2002,"spring",176,176,NA,NA,NA,NA
"2524",-98.75,34.75,2003,"fall",189,NA,NA,NA,NA,NA
"2525",-98.75,34.75,2003,"spring",157,157,NA,NA,NA,NA
"2526",-98.75,34.75,2004,"spring",159,159,NA,NA,NA,NA
"2527",-98.75,34.75,2005,"spring",173,173,NA,NA,NA,NA
"2528",-98.75,34.75,2006,"spring",172,172,NA,NA,NA,NA
"2529",-98.75,34.75,2007,"spring",170,170,152,NA,NA,NA
"2530",-98.75,34.75,2008,"fall",NA,183,NA,NA,NA,NA
"2531",-98.75,34.75,2008,"spring",165,165,NA,NA,NA,NA
"2532",-98.75,34.75,2009,"spring",174,174,NA,NA,NA,NA
"2533",-98.75,34.75,2010,"spring",174,174,174,NA,NA,NA
"2534",-98.75,34.75,2011,"spring",166,166,NA,NA,NA,NA
"2535",-98.75,34.75,2012,"fall",NA,185,NA,NA,NA,NA
"2536",-98.75,34.75,2012,"spring",163,163,163,NA,NA,NA
"2537",-98.75,34.75,2013,"spring",161,161,NA,NA,NA,NA
"2538",-98.75,34.75,2014,"spring",181,181,167,NA,NA,NA
"2539",-98.75,34.75,2015,"fall",198,198,NA,NA,NA,NA
"2540",-98.75,34.75,2015,"spring",180,180,180,NA,NA,NA
"2541",-98.75,38.25,2010,"fall",212,212,NA,NA,NA,NA
"2542",-98.75,38.25,2011,"fall",NA,192,NA,NA,NA,NA
"2543",-98.75,38.25,2012,"fall",189,NA,NA,NA,NA,NA
"2544",-98.75,38.25,2013,"fall",194,194,NA,NA,NA,NA
"2545",-98.75,38.25,2015,"fall",196,196,196,NA,NA,NA
"2546",-98.75,38.25,2016,"fall",NA,191,NA,NA,NA,NA
"2547",-98.75,38.25,2018,"fall",NA,210,NA,NA,NA,NA
"2548",-98.75,40.75,1979,"fall",188,188,NA,NA,NA,NA
"2549",-98.75,40.75,1983,"fall",183,183,NA,NA,NA,NA
"2550",-98.75,40.75,1986,"fall",186,186,NA,NA,NA,NA
"2551",-98.75,40.75,1987,"fall",185,185,NA,NA,NA,NA
"2552",-98.75,40.75,1988,"fall",NA,185,NA,NA,NA,NA
"2553",-98.75,40.75,1989,"fall",182,182,NA,NA,NA,NA
"2554",-98.75,40.75,1990,"fall",188,188,NA,NA,NA,NA
"2555",-98.75,40.75,1991,"spring",180,180,NA,NA,NA,NA
"2556",-98.75,40.75,1992,"fall",186,186,NA,NA,NA,NA
"2557",-98.75,40.75,1993,"fall",184,184,NA,NA,NA,NA
"2558",-98.75,40.75,1994,"spring",NA,176,NA,NA,NA,NA
"2559",-98.75,40.75,1995,"fall",187,187,NA,NA,NA,NA
"2560",-98.75,40.75,1996,"fall",208,208,NA,NA,NA,NA
"2561",-98.75,40.75,1997,"fall",184,184,NA,NA,NA,NA
"2562",-98.75,40.75,1999,"fall",NA,192,NA,NA,NA,NA
"2563",-98.75,40.75,2000,"fall",183,183,NA,NA,NA,NA
"2564",-98.75,40.75,2001,"spring",178,178,NA,NA,NA,NA
"2565",-98.75,40.75,2003,"fall",192,192,NA,NA,NA,NA
"2566",-98.75,40.75,2004,"fall",NA,208,NA,NA,NA,NA
"2567",-98.75,40.75,2005,"fall",182,182,NA,NA,NA,NA
"2568",-98.25,26.25,1987,"fall",NA,340,340,NA,NA,NA
"2569",-98.25,26.25,1988,"fall",339,339,339,NA,NA,NA
"2570",-98.25,26.25,1988,"spring",NA,NA,157,NA,NA,NA
"2571",-98.25,26.25,1990,"fall",NA,322,322,NA,NA,324.8
"2572",-98.25,26.25,1991,"spring",NA,153,NA,NA,NA,NA
"2573",-98.25,26.25,1992,"spring",NA,NA,166,NA,NA,NA
"2574",-98.25,26.25,1993,"fall",NA,193,193,NA,NA,NA
"2575",-98.25,26.25,1994,"spring",NA,NA,156,NA,NA,NA
"2576",-98.25,26.25,1995,"fall",NA,NA,238,NA,NA,NA
"2577",-98.25,26.25,1995,"spring",155,155,155,NA,NA,NA
"2578",-98.25,26.25,1997,"spring",NA,NA,152,NA,NA,NA
"2579",-98.25,26.25,1998,"spring",NA,NA,169,NA,NA,NA
"2580",-98.25,26.25,1999,"spring",NA,160,155,NA,NA,156
"2581",-98.25,26.25,2000,"fall",284.8,280.2,281,NA,288,NA
"2582",-98.25,26.25,2001,"fall",297,297,297,NA,255.4,297
"2583",-98.25,26.25,2001,"spring",NA,NA,141,NA,NA,NA
"2584",-98.25,26.25,2002,"fall",341,321,301,NA,297.8,317
"2585",-98.25,26.25,2002,"spring",34,18,53,NA,96.8,25.6
"2586",-98.25,26.25,2003,"fall",297,297,297,293.6,294,296
"2587",-98.25,26.25,2003,"spring",120,NA,120,NA,120.4,100.6
"2588",-98.25,26.25,2004,"fall",297.4,341.4,259.6,298.8,225,257.4
"2589",-98.25,26.25,2004,"spring",85,165,165,NA,87.4,154.6
"2590",-98.25,26.25,2005,"fall",281,284.2,282.6,NA,281,275.4
"2591",-98.25,26.25,2005,"spring",81.6,82,83,NA,NA,NA
"2592",-98.25,26.25,2006,"fall",303,295,333,299,302,288.4
"2593",-98.25,26.25,2007,"fall",298,295,245.2,264.8,271.4,229.6
"2594",-98.25,26.25,2007,"spring",95.8,121.6,111.6,NA,131.2,134
"2595",-98.25,26.25,2008,"fall",307.4,333.6,228.8,269,228.8,223.4
"2596",-98.25,26.25,2008,"spring",58,12,171.4,NA,58.6,172.8
"2597",-98.25,26.25,2009,"fall",327,327,327,293.2,315.2,324.8
"2598",-98.25,26.25,2009,"spring",NA,68.4,166.8,NA,67,109.6
"2599",-98.25,26.25,2010,"fall",284.6,290.6,279.4,312.6,291.2,262.2
"2600",-98.25,26.25,2010,"spring",NA,94.4,68,NA,NA,148.6
"2601",-98.25,26.25,2011,"fall",294.4,307.6,225,NA,299.4,262.4
